name,popularity,followers,updated_genre
Lisette Oropesa,18.0,3695.0,'classical soprano'
Amanda Forsythe,20.0,830.0,'classical soprano'
Teresa Iervolino,9.0,30.0,
Il Pomo d’Oro,47.0,2292.0,'barockinterpreten'
Antonello Manacorda,37.0,186.0,
Pablo Bemsch,3.0,10.0,
Nahuel di Pierro,13.0,127.0,
Orchestre philharmonique de Radio France,40.0,1264.0,'french orchestra'
細川俊夫,15.0,2253.0,'21st century classical'
Nicola Jürgensen-Jacobsen,3.0,11.0,
Stephan Katte,2.0,6.0,
Ruggero Leoncavallo,43.0,8440.0,'classical'
Peter Hanson,13.0,77.0,'historically informed performance'
Peter Dijkstra,29.0,493.0,
Andrew Arthur,14.0,31.0,
Olivier Stankiewicz,34.0,97.0,
Jonathan Ware,3.0,23.0,
Indrė Petrauskaitė,7.0,53.0,'baltic classical piano'
Sebastian Bohren,10.0,308.0,
Il Tetraone,1.0,26.0,
三浦文彰,16.0,1339.0,'japanese classical performance'
CHAARTS,49.0,109.0,
Ольга Пащенко,9.0,437.0,'historical keyboard'
Doric String Quartet,28.0,1617.0,'string quartet'
Alessandro Costantino Bianchi,0.0,10.0,
Alberto Bologni,12.0,80.0,'italian violin'
Giuseppe Bruno,21.0,79.0,'italian classical piano'
Alan Gilbert,50.0,2381.0,'classical performance'
Johnny Pearson,34.0,3980.0,'library music'
Orchestra sinfonica di Milano della RAI,11.0,59.0,'italian orchestra'
Anne-Marie McDermott,17.0,457.0,'american classical piano'
Sebastian Lang-Lessing,24.0,41.0,
Engegårdkvartetten,9.0,228.0,'string quartet'
Anke Vondung,19.0,66.0,
Lorin Maazel,57.0,13792.0,'classical performance'
Berliner Barock Solisten,30.0,1451.0,'barockinterpreten'
Reinhard Goebel,48.0,3662.0,'baroque violin'
Francesca Dego,27.0,860.0,'italian violin'
Francesca Leonardi,26.0,83.0,
Jeremy Denk,42.0,3222.0,'american classical piano'
Keiko Shichijo,5.0,107.0,
Kammerakademie Potsdam,35.0,437.0,'chamber orchestra'
Carolina Ullrich,8.0,62.0,
Marie Henriette Reinhold,9.0,25.0,
hr‐Sinfonieorchester,55.0,1779.0,'german orchestra'
Angelo Pollak,3.0,4.0,
Kölner Kammerorchester,43.0,182.0,'chamber orchestra'
The Hives,63.0,644503.0,'alternative rock'
Jonny Lang,49.0,206477.0,'blues rock'
Casey Abrams,48.0,62445.0,
Bomba Estéreo,66.0,921189.0,'cumbia'
The Harlem Gospel Travelers,25.0,1242.0,
Joe Pass,50.0,98676.0,'bebop'
The Ink Spots,61.0,214197.0,'adult standards'
Anita O’Day,51.0,72810.0,'adult standards'
Dinah Washington,63.0,391292.0,'adult standards'
Chet Baker,67.0,822513.0,'adult standards'
Sarah Vaughan,61.0,541119.0,'adult standards'
Dizzy Gillespie,53.0,364293.0,'bebop'
Charlie Parker,55.0,504960.0,'bebop'
Tommy Flanagan Trio,38.0,2586.0,'background jazz'
Lorenz Hart,19.0,552.0,
Bobby Goldsboro,51.0,103555.0,'adult standards'
The Mills Brothers,52.0,81867.0,'adult standards'
Paul Whiteman,31.0,4602.0,'big band'
Galimatias,61.0,128166.0,'alternative r&b'
Maicol y Manuel,30.0,42781.0,'latin hip hop'
Rayo y Toby,52.0,388314.0,'reggaeton'
RKM,35.0,788.0,
Tego Calderón,74.0,2999788.0,'latin'
Jaycob Duque,46.0,18542.0,'pop reggaeton'
Ñejo & Dálmata,67.0,1017436.0,'latin'
Sophy Mell,29.0,4765.0,'ecuadorian pop'
Consuelo Schuster,47.0,14386.0,'pop chileno'
Raúl & Fito,1.0,28.0,
Big Yamo,59.0,46154.0,'electro latino'
Tonny Tún Tún,57.0,12422.0,'reggaeton'
Landa Freak,35.0,3287.0,'reggaeton colombiano'
Big Jhany,3.0,120.0,
Prophex,30.0,1687.0,'canadian latin'
Sujeto Oro 24,36.0,54901.0,'dominican pop'
Wiso G,53.0,47407.0,'latin hip hop'
Kris R,42.0,8696.0,'trap colombiano'
Robert Cray,50.0,201522.0,'blues'
Ike Turner,32.0,11340.0,'blues'
Fontella Bass,54.0,30257.0,'brill building pop'
ICON,53.0,5167.0,'reggaeton colombiano'
Xamã,81.0,1367918.0,'brazilian hip hop'
$teven Cannon,50.0,55130.0,'vapor trap'
Oohdem Beatz,39.0,5535.0,'cali rap'
Colt Ford,67.0,949629.0,'contemporary country'
Lindsay Ell,59.0,65999.0,'alberta country'
Sixx:A.M.,58.0,349175.0,'alternative metal'
Joe Elliott,44.0,818.0,
Ivan Moody,51.0,1336.0,
Tommy Vext,44.0,2944.0,
Lecrae,69.0,1019054.0,'ccm'
The HamilTones,42.0,9786.0,
Amy Grant,59.0,173809.0,'adult standards'
Gary Moore,64.0,530008.0,'album rock'
Brandon Campbell,28.0,357.0,
Heartscore,9.0,357.0,
Danny Kaye,44.0,34430.0,'comic'
Fats Waller,49.0,106761.0,'dixieland'
Barry Manilow,65.0,1204100.0,'adult standards'
The Commanders,48.0,928.0,
Kay Starr,48.0,38502.0,'adult standards'
Anna of the North,66.0,183851.0,'electropop'
Shaun Frank,53.0,51563.0,'canadian electronic'
Delaney Jane,60.0,58119.0,'alt z'
Vula,61.0,1689.0,
Lenno,53.0,14963.0,'new french touch'
Carla Monroe,61.0,2138.0,
Party Pupils,56.0,44697.0,'pop edm'
Kiko Bun,48.0,19332.0,'british soul'
Alvar & Millas,19.0,571.0,
N-Dubz,58.0,224980.0,'dance pop'
Jme,62.0,398339.0,'grime'
Ms D,52.0,559.0,
Jaxxon D. Silva,48.0,9951.0,'dark trap'
JAE5,53.0,8838.0,
Goldie,46.0,77591.0,'atmospheric dnb'
Jill Scott,62.0,1488173.0,'funk'
Guy Sebastian,66.0,461429.0,'australian pop'
David Lynch,43.0,127361.0,'dark ambient'
Romanthony,31.0,6907.0,'garage house'
Röyksopp,64.0,774048.0,'alternative dance'
Jake Bugg,63.0,765963.0,'modern rock'
$NOT,81.0,1024237.0,'aesthetic rap'
3030,63.0,595070.0,'brazilian edm'
Gaab,73.0,1159594.0,'funk carioca'
PEDRO SAMPAIO,81.0,1304071.0,'funk carioca'
Peppe Soks,56.0,231562.0,'italian hip hop'
Gorilla Zoe,57.0,729387.0,'atl hip hop'
Bat for Lashes,50.0,342562.0,'alternative dance'
Grandaddy,48.0,131055.0,'alternative rock'
St. Vincent,68.0,745422.0,'art pop'
Natalie Bergman,44.0,11880.0,
Petey Martin,53.0,3655.0,
Keznamdi,43.0,18450.0,'modern reggae'
Ms Banks,58.0,152293.0,'uk hip hop'
partywithray,50.0,3501.0,
Bob Moses,65.0,283237.0,'canadian electronic'
Harry Nilsson,65.0,361674.0,'art rock'
Andy García,50.0,595.0,
Sonny Bono,20.0,977.0,'brill building pop'
Peter Cetera,64.0,678057.0,'adult standards'
Sonny & Cher,57.0,308017.0,'adult standards'
Ginuwine,72.0,2100860.0,'contemporary r&b'
Bubba Sparxxx,60.0,295768.0,'atl hip hop'
Bleona,4.0,390.0,
Splash Drexler,18.0,454.0,
Aretuza Lovi,42.0,277705.0,'funk carioca'
Mateus Carrilho,52.0,224848.0,'brega funk'
Daniela Mercury,57.0,248940.0,'axe'
Titica,8.0,23.0,'semba'
Thiaguinho MT,48.0,29381.0,'brega funk'
JS o Mão de Ouro,58.0,6929.0,'arrocha'
Majur,51.0,42266.0,'funk carioca'
WAVY JONE$,44.0,66779.0,'dark trap'
Shakewell,65.0,220010.0,'dark trap'
Parv0,61.0,19345.0,
Scarlxrd,66.0,1166702.0,'dark trap'
Sofia Ellar,56.0,131248.0,'latin viral pop'
Daniel Melero,46.0,19911.0,'argentine indie'
Bodega Bamz,44.0,53250.0,'harlem hip hop'
Kat Dahlia,59.0,283238.0,'hip pop'
JØRD,62.0,149032.0,'brazilian edm'
New Hope Club,60.0,838753.0,'boy band'
Mayra,49.0,2432.0,'pop nacional'
오혁,53.0,42122.0,'korean pop'
With You.,30.0,3621.0,'escape room'
Amy Lee,59.0,340127.0,
Sarah Brightman,60.0,370410.0,'operatic pop'
Hélène Ségara,51.0,143874.0,'chanson'
Ana María Martínez,31.0,1683.0,
Coro dell’Accademia Nazionale di Santa Cecilia,34.0,775.0,'opera chorus'
Orchestra dell’Accademia Nazionale di Santa Cecilia,52.0,4117.0,'classical performance'
Hayley Westenra,48.0,77704.0,'bow pop'
Katherine Jenkins,52.0,110364.0,'operatic pop'
Matteo Bocelli,50.0,29726.0,
Russell Watson,47.0,35415.0,'operatic pop'
Aled Jones,41.0,13159.0,'operatic pop'
Umberto Giordano,37.0,4077.0,'classical'
Violeta Urmana,29.0,477.0,'classical soprano'
Emma Heesters,62.0,151897.0,'channel pop'
Daniel Hope,69.0,27704.0,'classical performance'
Konzerthaus Kammerorchester Berlin,63.0,1660.0,'chamber orchestra'
André de Ridder,63.0,1086.0,'classical performance'
Joep Beving,65.0,190797.0,'compositional ambient'
Chilly Gonzales,56.0,191979.0,'neo-classical'
Luke Howard,57.0,30242.0,'australian ambient'
Jóhann Jóhannsson,66.0,211383.0,'compositional ambient'
Francesco Tristano,45.0,19211.0,'neo-classical'
Альфред Гарриевич Шнитке,38.0,18438.0,'avant-garde'
Francisco Fullana,24.0,303.0,
City of Birmingham Symphony Orchestra,47.0,9127.0,'british orchestra'
Pēteris Vasks,30.0,6548.0,'baltic classical'
Fenella Humphreys,25.0,327.0,'violin'
Peter Gregson,0.0,3.0,
Olivia Belli,55.0,14175.0,'compositional ambient'
Nils Frahm,68.0,533903.0,'compositional ambient'
Khruangbin,74.0,1101278.0,'neo-psychedelic'
Noisecontrollers,56.0,139924.0,'classic hardstyle'
We Are Loud,53.0,4628.0,'dutch edm'
Martha Wash,38.0,8586.0,'diva house'
Natalie Major,44.0,2148.0,'indie electropop'
Sultan + Shepard,62.0,69103.0,'canadian electronic'
Lxandra,42.0,11255.0,'indie electropop'
Gammer,55.0,49986.0,'electro house'
Laura White,57.0,5625.0,'talent show'
Dashboard Confessional,63.0,528378.0,'emo'
Richard Jacques,1.0,33.0,
Andrew W.K.,57.0,136952.0,
Lady Bee,52.0,16060.0,'bass trap'
Sub Zero Project,64.0,118168.0,'euphoric hardstyle'
Dimatik,57.0,23317.0,'classic hardstyle'
Kastra,44.0,10106.0,
Plastik Funk,53.0,12538.0,'electro house'
MATTN,59.0,137588.0,'belgian edm'
Vengaboys,66.0,323663.0,'bubblegum dance'
22Bullets,46.0,4992.0,'sky room'
Alice Merton,62.0,308365.0,
Poison the Well,42.0,71953.0,'melodic hardcore'
Stormtroopers of Death,1.0,95308.0,'comic metal'
Manuel Medrano,71.0,1941283.0,'colombian pop'
Henrique & Diego,61.0,2167026.0,'arrocha'
Carla Thomas,50.0,56579.0,'classic soul'
TK Kravitz,57.0,215793.0,'pop r&b'
Bigflo & Oli,61.0,1489169.0,'francoton'
Holy Fuck,48.0,65239.0,'alternative dance'
StoneBwoy,53.0,146182.0,'afro dancehall'
Cappadonna,59.0,119888.0,'east coast hip hop'
John Frusciante,59.0,519650.0,'acoustic rock'
Texas,64.0,387599.0,'dance pop'
The Revolutionary Hydra,0.0,110.0,'seattle indie'
Freedy Johnston,32.0,6424.0,'alternative country'
Lynda,65.0,229950.0,'francoton'
Remady,56.0,47528.0,'slap house'
Greg Parys,29.0,2554.0,
Jonna Fraser,68.0,224094.0,'dutch hip hop'
Broederliefde,66.0,448564.0,'dutch hip hop'
Fernanda Salgado,9.0,817.0,
Fugees,69.0,1065002.0,'east coast hip hop'
Field Report,23.0,9529.0,'milwaukee indie'
Vanessa Carlton,66.0,522682.0,'lilith'
Styx,65.0,1452346.0,'album rock'
Don Felder,37.0,10714.0,'album rock'
Toto,75.0,2185292.0,'album rock'
Manchester Orchestra,64.0,435337.0,'indie rock'
Frightened Rabbit,53.0,219147.0,'canadian indie'
Omar Apollo,70.0,457817.0,'alternative r&b'
Badchieff,58.0,26255.0,'bayerischer rap'
AnnenMayKantereit,68.0,1207629.0,'cologne indie'
Teesy,53.0,48566.0,'german pop'
Tweet,55.0,489747.0,'contemporary r&b'
Da Brat,57.0,414878.0,'chicago rap'
Melanie Brown,33.0,126794.0,'europop'
Kierra Kiki Sheard,53.0,250240.0,'gospel'
Kayla Nicole,62.0,61970.0,'trap queen'
Paul Anka,65.0,530239.0,'adult standards'
The Blind Boys of Alabama,44.0,41221.0,'gospel singers'
Matthew Dekay,36.0,9850.0,'deep progressive trance'
Echosmith,63.0,575969.0,'dance pop'
Wildling,19.0,2691.0,
Franco126,68.0,267944.0,'italian hip hop'
Shawnna,55.0,106740.0,'chicago rap'
Yuridia,71.0,2597902.0,'latin'
Four Tops,66.0,879881.0,'adult standards'
The Supremes,67.0,1389380.0,'adult standards'
Eddie Kendricks,47.0,240021.0,'classic soul'
Teena Marie,53.0,482870.0,'classic soul'
Cookin’ on 3 Burners,63.0,77788.0,'bboy'
GOLDN,59.0,29849.0,'emo rap'
New Riders of the Purple Sage,41.0,79606.0,'blues rock'
Sub Urban,74.0,1189483.0,'modern indie pop'
Melvv,43.0,30188.0,'indie electropop'
Jay Som,59.0,109776.0,'art pop'
Lowell,46.0,19200.0,'canadian electropop'
Mija,40.0,54427.0,'electra'
Sweater Beats,46.0,42515.0,'gauze pop'
Hayden James,67.0,218098.0,'aussietronica'
Mark Lanegan,62.0,216938.0,'acoustic rock'
Cold Specks,33.0,20393.0,'canadian pop'
Damien Jurado,55.0,159681.0,'alternative country'
Acti,30.0,2752.0,'classic hardstyle'
Carl Cox,55.0,625392.0,'house'
Ovianno,5.0,841.0,'indonesian hip hop'
Vanessa Williams,58.0,326751.0,'adult standards'
Huey Lewis and the News,66.0,1194039.0,'album rock'
Banx & Ranx,64.0,15653.0,'basshall'
Peter Hollens,59.0,283953.0,
Eppic,29.0,6714.0,'viral pop'
Megan Nicole,56.0,207859.0,'post-teen pop'
The Piano Guys,68.0,1190970.0,'bow pop'
Kurt Hugo Schneider,68.0,332135.0,'post-teen pop'
Chester See,46.0,72232.0,'viral pop'
Evynne Hollens,49.0,23744.0,
Shaun Canon,2.0,217.0,
Andrew McMahon,55.0,167242.0,'hopebeat'
TheFatRat,70.0,1379407.0,'speedrun'
Everen Maxwell,41.0,2780.0,'speedrun'
Kynda Gray,47.0,22614.0,'deep german hip hop'
Oh Land,44.0,160322.0,'electropop'
SebastiAn,49.0,114703.0,'alternative dance'
Billy Crawford,37.0,14146.0,'opm'
Anabel Englund,60.0,27104.0,'edm'
Eli & Fur,61.0,76323.0,'deep house'
Bali Bandits,39.0,39402.0,'dutch edm'
Anjulie,62.0,27970.0,'canadian pop'
B3RROR,35.0,3461.0,'dutch edm'
BassKillers,37.0,1763.0,
Hard Lights,59.0,3328.0,
LUM!X,76.0,102041.0,'melbourne bounce international'
NOUMENN,38.0,450.0,
Veysel,67.0,771599.0,'albanian hip hop'
Ramo,55.0,55722.0,'german hip hop'
Puppet,44.0,33373.0,'complextro'
Crystal Skies,53.0,43496.0,'edm'
Mount Kimbie,56.0,286934.0,'chillwave'
Icarus,53.0,45867.0,'house'
Bruno Coulais,57.0,37266.0,'bajki'
Linea 77,38.0,54348.0,'funk metal'
Adam K,52.0,52716.0,'canadian electronic'
MKLA,65.0,23484.0,
Jarabe de Palo,70.0,1245064.0,'latin'
Andrés Calamaro,72.0,1871551.0,'argentine rock'
Calexico,51.0,173014.0,'alternative country'
Ben Bridwell,42.0,2770.0,
Rhiannon Giddens,51.0,102502.0,'black americana'
2NE1,62.0,2102470.0,'dance pop'
M‐Beat,45.0,13024.0,'drum and bass'
Yasmin,41.0,4944.0,'uk pop'
Jahnavi Harrison,48.0,36326.0,'kirtan'
Sodré,54.0,10611.0,'funk carioca'
Moira Dela Torre,70.0,6738503.0,'opm'
Sam Concepcion,58.0,126607.0,'opm'
Lady Saw,53.0,152258.0,'dancehall'
Robert Palmer,66.0,775144.0,'album rock'
小袋成彬,42.0,28518.0,'j-rap'
Yaffle,46.0,7683.0,
AAAMYYY,50.0,46436.0,'japanese alternative rock'
Timo Odov,41.0,76033.0,'south african alternative'
Yanga Chief,38.0,94733.0,'afro soul'
Álex Ubago,68.0,1716727.0,'latin'
John Dahlbäck,50.0,114681.0,'edm'
Sansa,22.0,1117.0,'finnish indie'
Rebecca & Fiona,47.0,125848.0,'electropop'
Neon Trees,71.0,1127742.0,'modern alternative rock'
Project 46,48.0,48829.0,'complextro'
EDX,62.0,199404.0,'deep groove house'
Seamus Haji,40.0,11419.0,'deep house'
Felix Cartal,62.0,83466.0,'canadian electronic'
Will K,54.0,13723.0,'electro house'
Lipless,50.0,7247.0,
Madge,41.0,6226.0,'utah indie'
A*M*E,50.0,2597.0,'uk pop'
Naations,50.0,3946.0,'la pop'
Ebenezer,49.0,18745.0,'uk hip hop'
Shaun Ross,53.0,3690.0,
RY X,66.0,404193.0,'chamber pop'
Shootter Ledo,48.0,914.0,
Anna Naklab,57.0,22205.0,'german dance'
YOUNOTUS,68.0,39018.0,'dance pop'
Graham Candy,59.0,27057.0,'nz pop'
Janieck,63.0,23341.0,'dutch pop'
ILIRA,68.0,38086.0,'albanian pop'
Carole King,66.0,1162442.0,'adult standards'
Joni Mitchell,62.0,1156468.0,'canadian singer-songwriter'
Phil Ochs,43.0,44836.0,'american folk revival'
America,69.0,1312631.0,'album rock'
Magic Giant,48.0,38117.0,'folk-pop'
Phillip Phillips,68.0,946366.0,'folk-pop'
Mark McGrath,38.0,1155.0,
Strawbs,38.0,38834.0,'art rock'
Philip Glass,66.0,517585.0,'american contemporary classical'
Julie Felix,19.0,1803.0,
Marilyn Manson,73.0,3626632.0,'alternative metal'
Fear Factory,57.0,532131.0,'alternative metal'
Sepultura,61.0,1405228.0,'alternative metal'
Shok Paris,13.0,5054.0,'cleveland metal'
"Blood, Sweat & Tears",49.0,459442.0,'album rock'
Girl Talk,51.0,184375.0,'mashup'
Mayhem,35.0,10696.0,
SNAILS,49.0,128255.0,'brostep'
PURARI,28.0,1929.0,
8Ball & MJG,51.0,253762.0,'dirty south rap'
Vado,50.0,103508.0,'battle rap'
Fred the Godson,42.0,42325.0,'battle rap'
Matt and Kim,62.0,380786.0,'brooklyn indie'
Maleek Berry,60.0,323079.0,'afropop'
MHD,67.0,1815905.0,'francoton'
Capolow,51.0,30455.0,'cali rap'
Tay Keith,62.0,16229.0,'memphis hip hop'
No Jumper,47.0,85776.0,
Julian Casablancas,64.0,423170.0,'indie rock'
Larry June,67.0,151699.0,'cali rap'
Big L,62.0,656743.0,'east coast hip hop'
Isaac Hayes,57.0,555634.0,'classic soul'
Jeff Kaale,46.0,40104.0,'kenyan alternative'
FloFilz,58.0,53284.0,'chillhop'
Bone Crusher,46.0,211881.0,'atl hip hop'
DJ Fresh,23.0,1511.0,
Fred again..,69.0,99989.0,
Sampha,64.0,543125.0,'alternative r&b'
lil aaron,47.0,418.0,
Hopsin,68.0,2220730.0,'conscious hip hop'
Scoop DeVille,30.0,1787.0,
Prof,57.0,105182.0,'minnesota hip hop'
Syer B,28.0,1794.0,'grime'
Kyze,32.0,7663.0,'grime'
Rawz Artilla,9.0,146.0,
Wombat,46.0,36056.0,'aussie drill'
Maor Levi,50.0,28280.0,'edm'
Tiwa Savage,62.0,585053.0,'afro dancehall'
Local,50.0,3294.0,'welsh hip hop'
Ms. Dynamite,53.0,69491.0,'uk garage'
Russ Millions,75.0,340278.0,'uk drill'
M24,66.0,100820.0,'uk drill'
Hardy Caprio,63.0,329206.0,'afroswing'
Darkoo,66.0,44804.0,'afroswing'
Victorious Cast,65.0,1640659.0,'dance pop'
iCarly Cast,22.0,25841.0,
Miranda Cosgrove,51.0,1043612.0,'post-teen pop'
Seth MacFarlane,51.0,62703.0,'adult standards'
Wonda Music Presents,19.0,264.0,
Kristen Bell,69.0,73444.0,'disney'
Josh Gad,66.0,26156.0,'hollywood'
Dvice,54.0,51058.0,'reggaeton flow'
Pauliryc,17.0,3.0,
Kronix Magical,11.0,72.0,
Safára,5.0,519.0,
Alex Zurdo,68.0,1100047.0,'latin christian'
Funky,66.0,553051.0,'latin christian'
Redimi2,68.0,1658534.0,'latin christian'
Cochinola,18.0,407.0,
Maicke Casiano,36.0,408.0,
Lisux el Nuevo Sello,37.0,338.0,
Chris G,2.0,1182.0,
MelyMel,43.0,65923.0,'dembow'
Antony Yetzon,0.0,7.0,
Marvin,29.0,308.0,'pop reggaeton'
JQ the #1 Contender,31.0,10342.0,'perreo'
Khriz John,9.0,243.0,
John Bori,4.0,58.0,
Sniper SP,23.0,10874.0,
Onyx Toca el Piano,47.0,1282.0,
Ranking Stone,42.0,22549.0,'latin hip hop'
Cotto Music,4.0,187.0,
JVO the Writer,42.0,3153.0,
Jonna Torres,42.0,1403.0,'r&b en espanol'
Yaga el Yagazaky,17.0,110.0,
Yoi Carrera,26.0,5696.0,
Jochy el Lobo,18.0,774.0,
Rubiel International,20.0,11461.0,'reggaeton flow'
Pablo Chill-E,73.0,746118.0,'trap chileno'
Vico C,34.0,556711.0,'latin hip hop'
La Materialista,37.0,66205.0,'dembow'
Rey Chavez,39.0,15386.0,
Noztra,27.0,2072.0,'latin hip hop'
Tito Nieves,64.0,977479.0,'latin'
Daniel Calderón,47.0,55183.0,'musica popular colombiana'
Marlon Kapry,0.0,2.0,
"Nova ""La Amenaza""",21.0,22874.0,'reggaeton flow'
Gambito,8.0,73.0,
Lápiz Conciente,57.0,228927.0,'dominican pop'
Waldokinc El Troyano,40.0,10834.0,'ecuadorian pop'
Trobi,67.0,22643.0,'dutch edm'
Alex Roy,25.0,967.0,'electro bailando'
Tiana Kocher,23.0,3508.0,
Cheka,48.0,350390.0,'latin'
Raquel Sofía,45.0,31729.0,'latin pop'
Eddy Herrera,60.0,361285.0,'latin'
Welo Fama,12.0,414.0,
Porto Rock Blades,1.0,55.0,
D-Enyel,38.0,79105.0,'reggaeton flow'
Sanchez Dub,14.0,591.0,
Gus Reyes,14.0,83.0,'latin soundtrack'
Omy Sky Tune,4.0,321.0,
Blue Wayze,6.0,1166.0,
EstoeSPosdata,25.0,2868.0,'pop venezolano'
BANKS,65.0,995364.0,'electropop'
The Hacker,46.0,33716.0,'electroclash'
Brodinski,40.0,65048.0,'destroy techno'
Caroline Polachek,67.0,195889.0,'art pop'
Deniro Farrar,50.0,46996.0,'north carolina hip hop'
BandGang Lonnie Bands,53.0,46998.0,'detroit trap'
Jupe,29.0,9832.0,
Working on Dying,37.0,5679.0,'vapor trap'
Riggi & Piros,50.0,32162.0,'sky room'
DJ D‐Sol,51.0,18685.0,
Kool & the Gang,70.0,1905184.0,'disco'
william,52.0,13452.0,'finnish dance pop'
Roger Sanchez,56.0,97553.0,'deep house'
Cover Drive,49.0,92875.0,'barbadian pop'
Ya Boy,29.0,10006.0,
Bingo Players,64.0,461522.0,'big room'
Heize,65.0,951575.0,'k-pop'
Kina Grannis,69.0,478044.0,'acoustic pop'
刘宇宁,49.0,22389.0,'chinese drama ost'
张碧晨,25.0,39.0,
Starchild Yeezo,23.0,720.0,
Rell the Soundbender,24.0,1859.0,'brostep'
袁娅维,50.0,49872.0,'chinese jazz'
HENRY,62.0,417902.0,'k-pop'
莫文蔚,58.0,390109.0,'c-pop'
Yashua,36.0,30917.0,'r&b en espanol'
Offlicence,23.0,513.0,
YBN Almighty Jay,53.0,554690.0,'vapor trap'
Neek the Exotic,19.0,3354.0,'boom bap'
Guru,56.0,185638.0,'alternative hip hop'
Vanic,53.0,94811.0,'bass trap'
Hot Rod,6.0,315.0,
Mac Lucci,22.0,4917.0,
Matt McAndrew,33.0,30121.0,'deep talent show'
Camp Lo,51.0,124016.0,'alternative hip hop'
Smoke DZA,54.0,233278.0,'alternative hip hop'
Blu,55.0,124685.0,'alternative hip hop'
Dr. Octagon,40.0,73634.0,'abstract hip hop'
"Hank Williams, Jr.",68.0,1213449.0,'country'
Allison Moorer,41.0,23272.0,'country dawn'
E‐Mozzy,43.0,35151.0,'cali rap'
